id,x,y,minlon,maxlon,minla,maxla,landuse
834.0,35.0,304.0,-9.4178,-9.4155,38.9628,38.9646,1.0
835.0,35.0,305.0,-9.4178,-9.4155,38.9646,38.9664,1.0
836.0,35.0,306.0,-9.4178,-9.4155,38.9664,38.9681,1.0
837.0,35.0,307.0,-9.4178,-9.4155,38.9682,38.97,1.0
838.0,35.0,308.0,-9.4178,-9.4155,38.97,38.9717,1.0
839.0,35.0,309.0,-9.4178,-9.4155,38.9718,38.9736,1.0
840.0,35.0,310.0,-9.4178,-9.4155,38.9736,38.9754,1.0
841.0,35.0,312.0,-9.4178,-9.4155,38.9772,38.979,4.0
842.0,35.0,314.0,-9.4178,-9.4155,38.9808,38.9826,3.0
843.0,35.0,317.0,-9.4178,-9.4155,38.9862,38.988,1.0
844.0,35.0,323.0,-9.4178,-9.4155,38.997,38.9987,1.0
845.0,35.0,324.0,-9.4178,-9.4155,38.9988,39.0006,1.0
846.0,35.0,325.0,-9.4178,-9.4155,39.0006,39.0023,1.0
847.0,35.0,326.0,-9.4178,-9.4155,39.0024,39.0042,2.0
848.0,35.0,327.0,-9.4178,-9.4155,39.0042,39.006,1.0
